idx,class,epoch-0,epoch-1,epoch-2,epoch-3,epoch-4
sample-6071,16,10.7558,9.3666,9.2035,9.2974,10.2531
sample-6087,16,15.0561,13.3132,14.7704,16.1823,15.6487
sample-6088,16,14.7953,12.9,14.0162,15.78,15.4555
sample-6108,16,13.8425,15.0701,16.6434,15.9661,16.7469
sample-6114,16,10.8146,10.0997,10.7116,10.9379,10.7176
sample-6125,16,11.9963,11.1462,11.6827,11.1783,11.0577
sample-6130,16,11.7147,11.6416,12.9655,13.4168,13.6516
sample-6131,16,11.1754,10.7529,14.1402,14.3291,13.5083
sample-6133,16,11.0011,11.701,13.4256,14.1868,12.5196
sample-6136,16,19.8524,21.4866,22.5651,22.7954,23.2783
sample-6143,16,10.203,10.2345,12.1576,11.4102,11.9733
sample-6144,16,17.8041,18.1908,17.8095,17.2293,16.9198
sample-6160,16,13.1964,11.7573,12.2236,12.7854,11.9212
sample-6166,16,10.8778,9.3531,10.7772,11.2408,11.981
sample-6167,16,16.5939,17.3338,17.488,15.4699,14.2012
sample-6169,16,11.4494,10.26,11.0497,10.4115,10.3558
sample-6176,16,10.7632,9.9215,10.0043,10.8501,11.1793
sample-6178,16,12.0304,9.6114,9.7623,9.9929,11.365
sample-6180,16,9.4565,8.0181,8.8158,8.9004,9.8069
sample-6181,16,13.0928,12.6453,14.0989,13.5927,11.0021
sample-6182,16,12.6198,11.46,12.75,12.7274,12.3031
sample-6194,16,11.9123,16.0695,16.3603,16.8292,16.309
sample-6195,16,10.5039,8.725,8.6196,8.668,9.4888
sample-6202,16,17.9926,18.7991,18.7614,18.0331,16.4175
sample-6212,16,8.0911,8.0553,8.173,10.5469,9.9544
sample-6214,16,10.466,8.4749,10.2849,9.3847,11.275
sample-6226,16,10.251,10.16,10.3991,10.6716,10.1262
sample-6227,16,10.9922,10.4956,11.0246,11.7481,11.272
sample-6255,16,14.3118,17.183,16.658,16.8912,16.8387
sample-6263,16,9.4846,8.8722,9.2564,9.4953,9.9471
sample-6264,16,10.0505,8.9925,9.0475,8.9331,10.3264
sample-6271,16,13.1107,13.8347,14.5504,16.3132,16.2193
sample-6272,16,15.179,14.796,14.1197,13.9334,15.5155
sample-6276,16,12.1404,11.1896,11.7302,10.8897,11.015
sample-6277,16,8.9385,8.103,10.7349,13.2899,12.4563
sample-6306,16,13.3551,15.7801,15.2124,13.982,14.9207
sample-6307,16,9.546,9.1584,9.2705,9.3453,10.2464
sample-6311,16,10.7766,9.7124,10.1078,9.9095,10.1142
sample-6312,16,12.7891,11.8496,13.8324,14.6557,15.3583
sample-6318,16,14.1388,13.6789,15.1813,15.9185,16.1106
sample-6356,16,17.9757,18.338,16.1221,19.44,17.256
sample-6370,16,10.0549,8.4163,8.5925,9.6559,11.0044
sample-6376,16,12.6958,11.4987,12.6232,14.2164,15.123
sample-6377,16,13.5368,13.9957,15.5479,17.1007,16.494
sample-6381,16,13.5437,11.6992,11.9459,12.0107,11.32
sample-6384,16,12.6114,11.9513,14.6278,15.9148,15.8875
sample-6392,16,10.9051,8.5928,9.7535,10.4754,10.2657
sample-6393,16,10.6225,8.6261,9.624,10.3004,10.2387
sample-6399,16,10.7394,9.7254,10.9569,14.1576,12.6892
sample-6402,16,10.0846,8.8125,8.1573,9.5236,11.5742
sample-6407,16,9.5214,9.0912,9.0798,8.91,9.522
sample-6416,16,9.6855,9.2266,8.7637,8.9032,9.5701
sample-6420,16,13.914,17.0369,18.4721,20.1988,20.3844
sample-6424,16,16.5651,21.4434,22.0052,23.1721,22.9619
sample-6426,16,12.094,11.7341,12.8873,12.9649,12.9909
sample-6429,16,18.0931,19.3244,20.7769,20.6776,20.9867
sample-6432,16,15.264,15.4958,15.3989,18.664,16.5765
sample-6448,16,14.534,17.636,19.1888,17.2649,18.3489
sample-6464,16,13.1976,10.036,9.8063,11.3794,14.4319
sample-6465,16,13.2118,10.2173,10.0979,11.6044,13.2601
sample-6474,16,11.7189,10.4342,9.9747,9.4239,9.597
sample-6475,16,9.7127,8.7472,9.06,9.1546,9.4728
sample-6477,16,14.8741,15.4804,14.2744,15.4853,14.093
sample-6483,16,10.3995,9.7606,10.0395,10.2279,9.7662
sample-6486,16,16.4957,18.2939,19.2324,19.1535,19.4582
sample-6487,16,9.8772,8.6401,9.3076,8.9508,9.2983
sample-6493,16,13.1225,12.5425,13.3448,14.3443,13.8067
sample-6494,16,13.3116,13.1388,13.3504,13.2849,13.6922
sample-6499,16,13.8199,17.0269,17.1013,17.3942,16.7287
sample-6556,16,10.2187,9.3966,10.0538,10.4361,10.137
sample-6557,16,11.0316,11.1995,12.9649,12.7448,11.5187
sample-6574,16,15.8734,14.7603,15.7958,12.1308,12.9729
sample-6577,16,10.7132,9.6145,11.1645,11.0218,11.3379
sample-6578,16,10.9814,9.6771,11.5348,11.3793,11.6709
sample-6579,16,12.9929,12.6963,12.7805,12.7102,11.6318
sample-6584,16,15.4898,18.2552,18.0031,18.2422,17.666
sample-6586,16,17.2007,17.9858,18.8321,18.0272,18.2098
sample-6592,16,9.7648,10.3969,10.4795,12.1148,11.0475
sample-6606,16,12.4314,11.1525,12.1243,11.5895,11.9709
sample-6607,16,13.8203,14.7155,14.4744,14.4709,14.9637
sample-6608,16,13.6846,15.8799,17.1727,15.1823,14.7762
sample-6609,16,10.2391,9.4943,8.4313,8.178,9.8256
sample-6610,16,12.6076,11.0556,12.2417,11.9414,11.3598
sample-6623,16,13.2834,15.3319,14.3127,13.1872,13.4636
sample-6624,16,13.5058,15.5401,14.4757,13.9469,13.8714
sample-6625,16,13.0458,15.3237,14.9835,14.4762,13.4039
sample-6628,16,10.3218,9.3983,9.8838,9.7528,9.5252
sample-6641,16,11.1274,9.8538,11.5526,11.3593,11.9684
sample-6644,16,16.1897,14.7564,14.5649,14.3739,14.0754
sample-6645,16,21.2402,22.7407,23.4494,22.6105,18.8095
sample-6646,16,21.5872,22.1802,22.8114,21.3669,19.2414
sample-6647,16,13.2883,11.4474,12.4528,12.8121,12.8701
sample-6648,16,12.3348,10.1346,11.7755,12.3584,12.3377
sample-6651,16,12.0582,11.3611,11.9273,13.1975,12.9599
sample-6665,16,11.4717,10.6028,11.5959,12.6713,13.0143
sample-6676,16,18.4938,16.3327,17.3292,17.5378,16.9261
sample-6677,16,13.1474,15.6052,17.6465,18.7923,17.4332
sample-6684,16,10.1321,8.3634,8.9813,10.4501,10.821
sample-6695,16,17.8218,16.5678,18.2517,15.6951,17.044
sample-6697,16,10.4694,12.7495,16.9352,18.1534,18.1956
sample-6698,16,12.8139,13.6251,14.5942,14.0834,14.6112
sample-6699,16,13.4625,10.2464,10.3773,11.7432,11.4791
sample-6714,16,16.8608,18.9468,19.5818,19.5957,19.6126
sample-6721,16,13.5398,12.431,13.0277,12.817,12.6623
sample-6725,16,12.2699,9.1815,9.6925,10.3113,10.0309
sample-6728,16,13.429,13.0887,13.3454,13.2659,13.1956
sample-6729,16,12.7643,10.6989,12.0965,11.4224,11.5178
sample-6735,16,17.9821,16.588,18.4571,19.599,18.5248
sample-6737,16,13.2422,11.8962,12.5219,13.0491,12.8996
sample-6739,16,17.6987,16.2231,18.3233,16.5881,14.3827
sample-6742,16,22.4515,21.7203,21.2511,18.3588,17.0481
sample-6765,16,19.2792,21.3178,22.3133,21.2801,21.953
sample-6774,16,15.8621,16.4401,15.7603,14.1343,13.5463
sample-6812,16,11.8657,11.7212,13.0705,12.8096,12.0282
sample-6821,16,14.1903,14.4517,13.9835,13.424,13.553
sample-6842,16,15.4831,12.7925,13.8371,14.0605,13.8098
sample-6848,16,10.2078,10.9555,11.3635,12.1925,11.9488
sample-6851,16,12.0216,10.1636,11.0812,14.4466,12.653
sample-6859,16,14.6595,18.1747,17.4375,17.5077,17.3084
sample-6860,16,12.86,12.0696,12.5835,12.6656,11.9487
sample-6862,16,19.4948,22.1061,22.8374,23.5777,24.3142
sample-6865,16,20.3881,22.0929,22.6731,20.8419,22.9484
sample-6869,16,9.1,8.231,8.6542,8.5826,9.8966
sample-6872,16,14.6765,18.111,18.3275,17.175,17.5289
sample-6894,16,8.8515,8.4505,9.4189,10.2183,11.8048
sample-6911,16,19.281,19.1383,19.2427,19.7674,19.7711
sample-6926,16,10.9478,10.0491,10.2684,9.3189,9.9142
sample-6927,16,10.7316,9.7371,10.4171,10.5889,10.0368
sample-6940,16,9.7323,9.0496,9.4878,9.8555,10.4737
sample-6941,16,9.8758,8.8351,9.7406,10.885,11.3052
sample-6942,16,9.8688,9.0317,9.3496,9.9775,9.9949
sample-6949,16,11.8078,8.6368,9.6405,10.1949,10.3183
sample-6952,16,13.1018,9.9494,10.609,10.8181,10.5462
sample-6986,16,13.4956,12.5556,13.1563,13.1863,12.4667
sample-6988,16,17.0289,17.4578,19.0502,18.6071,19.257
sample-6993,16,9.3398,8.6723,9.7316,10.7447,12.0038
sample-7001,16,10.1344,9.4845,9.2318,10.4814,10.9195
sample-7008,16,17.5257,15.1709,16.5693,14.2541,15.2806
sample-7013,16,19.0271,19.8554,20.7549,20.1282,19.5615
sample-7028,16,17.1606,14.925,16.1434,13.4804,12.8147
sample-7030,16,14.9752,13.5288,12.5961,13.0238,12.7178
sample-7052,16,9.8833,8.7448,8.772,9.6994,9.9814
sample-7068,16,17.5189,18.3232,16.4993,18.0243,18.0138
sample-7088,16,13.303,11.1514,11.3736,10.7751,10.7024
sample-7103,16,13.0892,10.3822,10.2589,10.8635,11.2978
sample-7104,16,11.6752,11.4875,11.7854,11.3623,10.8512
sample-7109,16,9.0861,8.1593,8.7249,9.1902,9.7683
sample-7114,16,20.3303,22.3094,23.1826,23.9553,23.6073
sample-7131,16,22.5605,21.669,22.9972,20.8314,18.8014
sample-7134,16,12.1612,13.5068,15.5036,13.8852,15.0855
sample-7135,16,10.7475,9.3712,9.8906,9.9893,10.5823
sample-7138,16,9.5287,8.7845,8.4008,9.2924,9.5073
sample-7139,16,10.2187,9.0193,9.7963,11.4559,12.9127
sample-7143,16,13.1333,15.1518,17.4597,18.3418,18.1836
sample-7145,16,11.4788,10.2947,11.1648,12.1195,12.3001
sample-7162,16,10.1312,9.7422,10.552,12.5098,14.0842
sample-7163,16,10.0511,9.2198,10.6755,11.2954,13.2143
sample-7165,16,15.8425,15.4057,16.0047,16.447,16.3253
sample-7172,16,18.3581,16.9287,17.0891,15.6963,15.2321
sample-7173,16,19.0168,16.7157,18.113,16.3065,13.8801
sample-7174,16,17.5994,17.9703,18.4474,16.5136,17.0396
sample-7175,16,18.1767,17.3088,16.7536,14.6121,13.7438
sample-7176,16,18.4589,16.6828,16.6823,15.5031,12.8817
sample-7177,16,17.1663,17.0836,17.0668,14.2566,13.3853
sample-7178,16,18.1356,16.4383,16.6052,15.2308,14.2309
sample-7182,16,21.3022,22.1924,21.9743,20.5437,18.373
sample-7184,16,13.9917,13.8929,13.5327,14.598,14.2255
sample-7186,16,11.3565,9.7087,11.3455,13.0327,11.4091
sample-7187,16,11.4652,9.7635,11.3885,13.5538,12.2962
sample-7188,16,11.2277,9.6687,10.9623,12.6876,10.9055
sample-7189,16,11.3626,9.7485,11.0435,13.2931,12.0331
sample-7194,16,14.3364,11.0962,13.0072,13.7597,12.2099
sample-7195,16,10.1658,9.9449,10.2641,12.4118,11.3457
sample-7196,16,10.4032,8.954,9.2415,9.1795,10.5607
sample-7197,16,9.5199,8.1837,8.7335,8.7158,9.8379
sample-7217,16,10.5357,8.9492,9.4046,9.6032,10.2599
sample-7218,16,12.5607,10.5573,12.1072,11.2228,11.449
sample-7226,16,9.3698,8.8148,9.7192,9.9008,9.8944
sample-7255,16,9.1582,8.9582,8.8625,8.4028,9.7976
sample-7258,16,9.1025,10.2868,11.5698,14.1263,14.6168
sample-7259,16,14.0395,12.0749,13.3078,14.0713,15.6162
sample-7273,16,18.3223,18.4405,16.4951,16.7844,14.7708
sample-7274,16,18.1535,18.1148,15.6118,16.1712,13.8719
sample-7284,16,12.1939,11.355,10.0665,12.3418,11.219
sample-7320,16,15.8714,14.4524,14.897,13.8838,14.0288
sample-7333,16,11.9609,10.8465,11.2866,12.0925,12.0569
sample-7338,16,13.7864,12.3975,11.9501,12.323,11.3283
sample-7340,16,14.2847,12.8422,13.5363,13.5202,13.1641
sample-7350,16,12.7141,12.8064,12.745,12.4357,11.6577
sample-7356,16,10.0242,9.0417,9.5259,9.3875,9.7534
sample-7376,16,11.1114,10.0924,11.07,11.3788,11.6594
sample-7377,16,9.7032,9.017,10.0032,11.2659,11.2044
sample-7380,16,16.3499,11.5124,10.9898,12.0305,13.4021
sample-7385,16,15.5942,18.5146,19.041,20.2053,19.8497
sample-7393,16,15.9226,17.8959,16.1696,15.378,14.9921
sample-7394,16,9.479,8.6641,9.1664,10.2218,9.5715
sample-7395,16,9.8821,9.3979,10.235,10.3786,9.7372
sample-7398,16,12.7038,15.7639,18.0713,19.1313,18.2501
sample-7409,16,11.8906,11.3612,12.0678,12.5055,12.4443
sample-7428,16,10.6088,11.4055,11.9785,12.8035,14.0042
sample-7430,16,12.2833,13.3989,13.5453,13.3942,13.637
sample-7432,16,9.5111,8.8952,8.915,9.2915,9.6347
sample-7454,16,19.1572,19.7739,20.7254,21.1087,21.2418
sample-7474,16,9.2029,9.5633,9.5281,9.5469,9.3049
sample-7488,16,12.5966,12.7007,12.5471,12.7626,12.6139
sample-7492,16,14.1434,11.4485,14.763,14.9166,15.0482
sample-7494,16,17.6967,19.647,20.2105,19.4041,17.8195
sample-7502,16,10.4331,9.7729,11.0493,11.2426,11.1477
sample-7503,16,9.354,8.5866,9.6692,10.5257,10.3796
sample-7504,16,13.0235,13.6579,13.5272,11.4322,10.4083
sample-7516,16,9.7989,8.8935,9.1914,9.0604,9.5555
sample-7527,16,11.9122,9.7381,10.3501,11.9549,12.0113
sample-7538,16,16.0683,19.1137,19.3846,18.6529,18.1669
sample-7558,16,9.9522,9.187,9.7023,10.5293,11.1914
sample-7559,16,9.1847,8.6538,9.1144,9.4385,10.0722
sample-7561,16,9.5465,8.7451,9.968,10.6464,10.0536
sample-7570,16,11.6562,10.6229,10.5969,10.7514,11.1226
sample-7574,16,10.5685,10.6509,10.1605,10.3368,10.7669
sample-7578,16,10.2015,8.7661,9.0672,9.3151,9.2726
sample-7579,16,9.9354,9.0548,9.4732,9.9814,9.4462
sample-7586,16,16.9126,14.0874,15.6087,11.5871,11.7569
sample-7588,16,9.152,8.2297,9.106,9.792,10.2945
sample-7598,16,14.6006,17.1863,17.5636,17.6191,17.1667
sample-7602,16,10.9656,10.3558,10.4211,10.5081,10.4579
sample-7604,16,9.9905,9.799,9.9776,11.1394,10.0841
sample-7631,16,11.4474,11.4285,11.5839,11.711,12.0296
sample-7651,16,15.7562,12.8399,10.4494,10.3186,10.0973
sample-7659,16,11.0329,10.5126,9.7406,10.6097,10.7293
sample-7665,16,17.4828,17.2186,12.5546,13.136,12.2363
sample-7669,16,9.966,8.7127,8.526,9.1152,9.3971
sample-7682,16,10.7546,12.6768,12.3568,11.0396,12.3202
sample-7692,16,19.5774,20.16,16.5929,13.4254,14.3928
sample-7698,16,9.7827,9.3925,10.4862,11.3851,11.6222
sample-7700,16,9.3455,8.4648,8.8252,9.4797,10.1049
sample-7701,16,10.0577,9.7514,10.081,10.8483,10.4929
sample-7704,16,13.8893,12.9778,13.7315,13.8566,13.175
sample-7706,16,16.121,16.5749,14.1738,14.3218,14.2494
sample-7714,16,11.882,10.163,9.2393,10.4715,12.7029
sample-7715,16,14.3638,12.6784,13.0256,15.0281,14.877
sample-7720,16,15.8252,18.6852,20.5408,20.4648,20.5373
sample-7722,16,12.0623,13.2796,11.2229,11.0159,12.9822
sample-7724,16,8.9421,8.7447,9.0295,9.2489,11.102
sample-7725,16,9.7736,8.7739,10.0145,10.5619,10.6742
sample-7734,16,12.4613,10.4541,11.1393,11.645,12.3643
sample-7735,16,9.9884,8.3812,9.0132,10.0271,11.1327
sample-7736,16,13.8107,15.7151,16.18,14.8698,15.2443
sample-7748,16,11.689,8.7446,8.7763,8.9767,9.6491
sample-7751,16,14.7329,14.031,13.6183,12.8295,12.2685
sample-7761,16,11.8881,10.6457,11.3188,11.7466,12.0338
sample-7773,16,10.4123,9.3968,10.4773,11.0357,11.4401
sample-7781,16,10.6686,10.1249,11.7141,12.677,14.2205
sample-7783,16,12.9303,12.934,13.7991,13.8671,14.3345
sample-7804,16,11.4247,10.4117,10.8436,11.7164,11.0952
sample-7814,16,17.9676,18.2029,18.4523,18.3026,18.0976
sample-7815,16,14.6948,15.9632,16.0187,15.7182,14.1564
sample-7816,16,14.533,16.5372,16.8083,16.3218,16.401
sample-7817,16,10.4151,9.3942,10.0033,11.8695,11.8337
sample-7843,16,9.5498,8.5606,8.5427,9.2267,9.8486
sample-7846,16,10.944,8.5922,10.5906,12.0521,11.6127
sample-7852,16,13.4657,12.7757,14.8851,16.2856,14.366
sample-7872,16,16.253,18.92,18.3839,18.9128,18.587
sample-7873,16,10.9559,10.7044,10.797,12.2358,10.8659
sample-7874,16,17.5232,19.9613,20.5357,20.8024,21.3205
sample-7877,16,12.1966,11.6856,12.9385,11.9649,13.8633
sample-7878,16,12.1611,10.7022,10.0032,9.9102,11.5704
sample-7879,16,11.2397,9.6823,10.4031,11.3559,11.1635
sample-7896,16,12.1706,10.6188,11.6662,12.2682,12.3341
sample-7905,16,10.1448,8.8993,9.0003,9.3768,10.0715
sample-7910,16,12.4282,11.9562,11.2509,11.6606,11.9142
sample-7915,16,15.2328,18.912,19.2886,19.02,17.9096
sample-7916,16,14.42,17.2053,18.0203,16.9999,17.1117
sample-7919,16,11.9132,10.3194,10.4536,10.9914,10.7812
sample-7923,16,17.1417,17.2823,15.4696,15.6624,15.844
sample-7925,16,16.4475,16.2934,15.9147,16.4979,15.8301
sample-7929,16,10.8059,9.7736,10.2373,10.4415,11.6607
sample-7934,16,8.7686,8.7257,8.9091,9.0837,10.4015
sample-7936,16,10.516,9.6905,9.9043,11.0026,11.3786
sample-7938,16,10.7764,9.3505,9.8175,9.4381,9.9975
sample-7940,16,15.8526,18.0603,18.5955,19.1406,19.4531
sample-7945,16,13.4696,11.2156,11.7912,11.5115,12.1859
sample-7952,16,11.8047,10.3901,10.9239,13.1103,12.1929
sample-7956,16,14.4067,16.3423,15.6083,14.6623,15.782
sample-7957,16,14.4672,11.3285,12.7493,11.9677,11.3227
sample-7963,16,9.4897,8.6162,9.2665,9.0782,10.1605
sample-7970,16,10.0201,9.3402,11.4248,10.5841,11.2537
sample-7971,16,9.9872,9.3544,11.8003,11.0613,11.8905
sample-7975,16,9.7426,9.082,9.3899,10.3696,11.1758
sample-7976,16,16.7414,17.1856,15.4718,13.2352,11.7515
sample-7978,16,10.9908,10.5177,10.4386,11.7186,11.4353
sample-7980,16,13.8405,11.8993,11.6005,12.4243,12.8852
sample-7986,16,17.5108,17.9282,17.6109,16.1156,17.1578
sample-7990,16,10.3927,9.8266,10.5916,11.1231,11.4299
sample-7991,16,13.6242,13.3336,15.3584,16.1114,15.3616
sample-8035,16,9.8859,8.0655,9.589,11.1327,11.9479
sample-8036,16,8.8754,9.2098,9.632,10.9416,11.478
sample-8042,16,14.3794,13.2741,15.0022,14.676,14.9919
sample-8045,16,15.1282,12.9057,12.9493,12.8837,15.4069
sample-8052,16,13.276,16.2945,17.5291,16.6906,16.7038
sample-8064,16,11.4384,13.2343,13.1783,15.0123,15.2246
sample-8069,16,10.821,9.2046,9.9253,9.6742,10.0423
sample-8071,16,15.5024,15.0583,15.0878,14.6451,14.4051
sample-8079,16,11.1762,9.7718,10.6119,11.2571,11.5301
sample-8101,16,13.0078,10.6049,10.6999,11.3063,11.6961
sample-8103,16,12.5529,16.0237,17.0284,15.4686,15.7879
sample-8108,16,9.2567,8.6467,8.122,8.5438,8.8345
sample-8115,16,9.5791,8.8145,10.2477,10.869,12.7894
sample-8119,16,13.458,15.5609,17.9787,16.3724,16.0033
sample-8120,16,11.3899,9.7282,11.3901,12.0275,12.5945
sample-8121,16,9.2543,8.85,9.5176,9.9522,10.2338
sample-8125,16,11.428,10.8077,12.5252,11.5763,12.1721
sample-8126,16,10.94,8.9659,9.5159,10.1573,11.4797
sample-8127,16,9.0874,7.8873,9.3202,10.225,10.3339
sample-8131,16,14.8312,11.5554,11.6826,12.0018,13.1964
sample-8135,16,17.064,17.5417,18.0679,16.8494,17.8194
sample-8137,16,12.6928,11.7671,11.1454,11.8151,11.8155
sample-8142,16,9.8701,9.186,11.0638,10.5649,10.9615
sample-8143,16,16.5308,15.1448,11.8366,11.972,11.9398
sample-8144,16,16.2958,15.5339,12.4544,12.6525,12.3989
sample-8154,16,10.2689,9.712,11.6946,10.7677,12.2156
sample-8155,16,10.1442,9.7567,11.4105,11.7156,11.6654
sample-8156,16,9.8786,9.1035,10.8516,10.4115,11.6318
sample-8157,16,10.0808,9.132,11.0854,10.2872,11.1796
sample-8158,16,9.7784,10.2172,11.6801,10.6644,11.1634
sample-8165,16,14.5228,18.4347,18.572,19.5154,20.6319
sample-8180,16,11.552,9.8512,10.4523,10.2524,10.7992
sample-8190,16,9.9829,9.8003,11.7898,11.8209,12.4141
sample-8210,16,14.2549,10.8913,13.8803,13.896,15.1869
sample-8222,16,12.1786,9.8681,10.2626,11.5752,11.0078
sample-8226,16,11.7847,11.484,11.6966,11.5796,11.0687
sample-8242,16,9.4051,9.7381,11.8682,11.6594,13.6338
sample-8243,16,10.2546,9.1364,9.7922,11.2273,11.8186
sample-8248,16,11.7868,11.7893,12.5174,12.4324,11.9809
sample-8264,16,11.3508,9.7181,10.3072,10.935,11.4908
sample-8265,16,12.0656,12.3796,14.1052,14.306,15.6788
sample-8274,16,12.3631,12.2946,13.4294,13.5203,13.0766
sample-8281,16,10.7515,9.3528,9.0968,9.6202,11.4384
sample-8285,16,14.5579,16.917,18.603,18.2952,16.678
sample-8286,16,12.5098,13.3136,13.288,15.2815,14.6109
sample-8291,16,11.5025,10.4836,11.0921,13.0534,12.3127
sample-8295,16,15.3714,17.2465,17.5593,16.2815,16.4396
sample-8299,16,11.3145,10.4001,11.708,11.0317,10.5753
sample-8318,16,12.5661,13.4028,12.6249,15.0301,16.9704
sample-8328,16,19.3984,21.5527,22.1438,21.27,20.5472
sample-8357,16,17.307,16.4204,14.6972,13.5704,12.9011
sample-8360,16,15.8763,16.2905,14.9854,13.6243,13.2005
sample-8363,16,9.2969,8.5552,9.3399,8.858,9.3892
sample-8381,16,14.5114,16.6872,16.8975,15.5634,15.9293
sample-8397,16,8.9893,8.9791,9.6877,9.8474,10.2505
sample-8402,16,10.8445,10.4569,9.8607,11.6245,12.3061
sample-8405,16,17.0487,9.8602,11.4513,11.098,11.786
sample-8411,16,17.5795,18.9422,19.996,20.2412,18.853
sample-8413,16,16.9581,20.5184,21.9297,22.6553,22.9196
sample-8427,16,12.0404,12.4281,12.8605,12.3329,12.5798
sample-8429,16,13.9738,15.8573,18.1918,19.2988,20.0428
sample-8432,16,11.1572,10.0889,9.8859,10.3141,11.2549
sample-8440,16,9.8852,9.067,9.6155,9.6679,9.8056
sample-8441,16,13.1445,12.3846,13.1696,13.2131,12.0484
sample-8445,16,9.886,9.5871,9.3346,10.0082,9.2883
sample-8447,16,11.7836,9.876,10.0076,9.4975,10.1229
sample-8449,16,12.3711,13.0829,14.8464,13.9349,14.2263
sample-8459,16,13.3425,13.8711,17.9126,18.066,19.1384
sample-8460,16,15.8322,18.7557,18.1195,18.2139,17.0774
sample-8471,16,11.3442,10.5248,10.9599,10.9613,10.5769
sample-8476,16,9.2194,8.8409,8.5246,10.0437,10.6317
sample-8477,16,9.0561,8.6096,8.8088,9.8593,10.0875
sample-8478,16,8.8528,8.2729,8.0405,9.4367,10.3574
sample-8479,16,8.8604,8.7934,7.6845,10.4127,9.5209
sample-8508,16,12.2229,12.4129,13.5475,14.1041,16.5224
sample-8531,16,11.0015,10.2521,10.7039,9.824,10.6511
sample-8535,16,12.6624,12.364,11.1059,12.9554,13.4347
sample-8552,16,15.193,14.0859,14.1319,15.9189,15.9589
sample-8555,16,10.2135,9.0652,9.9882,10.8559,11.0548
sample-8557,16,10.0213,9.7434,10.6574,11.2978,10.445
sample-8558,16,10.3188,9.4207,10.07,9.7936,10.4583
sample-8559,16,8.7355,9.1472,10.7789,13.2261,13.9797
sample-8560,16,9.8777,10.585,10.6245,11.0998,11.4044
sample-8561,16,10.2894,9.1977,8.7167,8.6873,10.1304
sample-8564,16,10.5379,9.3731,9.3459,9.5156,10.1081
sample-8573,16,13.0874,12.8809,14.074,15.4867,15.0978
sample-8577,16,9.4923,9.3454,9.4997,11.0762,12.8206
sample-8578,16,14.2328,11.663,12.4771,13.409,13.124
sample-8579,16,12.0774,12.647,11.2422,11.7548,12.406
sample-8580,16,17.0192,14.9013,14.6264,16.6411,18.1811
sample-8585,16,16.5895,18.3974,18.3459,17.7856,17.1221
sample-8597,16,9.2531,9.0565,10.2222,11.4564,13.5873
sample-8599,16,11.1264,10.8536,11.3991,11.7587,11.7493
sample-8600,16,9.2162,9.7952,10.5355,12.1175,12.1867
sample-8609,16,13.0184,12.2644,11.8069,12.5581,12.1314
sample-8610,16,13.0037,12.2796,11.8339,12.6817,12.2248
sample-8611,16,12.9814,12.1808,11.7054,12.5877,12.3016
sample-8616,16,8.8236,8.975,8.8991,9.2316,9.9375
sample-8625,16,14.0215,12.4117,12.2253,15.1369,11.1395
sample-8657,16,9.5545,8.6555,8.9102,8.8397,9.4556
sample-8659,16,15.0416,18.2161,17.42,17.0721,16.6689
sample-8666,16,10.0939,8.5228,8.6419,8.8526,9.6675
sample-8689,16,9.9469,9.2625,9.5708,9.6588,9.6626
sample-8690,16,10.5202,9.6745,10.309,10.1989,10.8118
sample-8691,16,11.6771,10.71,11.5361,9.8474,10.786
sample-8698,16,12.0688,10.9299,12.4468,13.8952,13.2717
sample-8712,16,19.0428,16.7858,15.7439,17.0045,17.7128
sample-8721,16,9.0896,8.472,9.4861,8.9538,9.7181
sample-8729,16,18.3808,16.7911,17.2409,15.3082,14.78
sample-8737,16,19.3895,19.3173,22.7451,22.5847,21.9615
sample-8752,16,18.2288,19.6538,22.052,24.0331,23.4323
sample-8757,16,13.8103,16.4253,15.6051,13.8593,14.9581
sample-8763,16,15.216,16.9454,17.853,17.0969,17.7252
sample-8777,16,20.3178,21.8131,21.9247,20.3228,16.5022
sample-8778,16,14.5508,14.2044,14.832,13.6982,13.8495
sample-8779,16,10.4306,10.6854,10.5269,10.738,10.9292
sample-8792,16,20.9503,18.0854,20.1949,16.4205,16.4257
sample-8801,16,9.2194,8.8409,8.5246,10.0437,10.6317
sample-8802,16,9.0561,8.6096,8.8088,9.8593,10.0875
sample-8806,16,15.3491,12.2503,12.2509,12.2988,12.0227
sample-8807,16,10.3932,10.3259,10.1458,10.2366,10.693
sample-8808,16,12.4452,11.6387,11.6086,11.2578,10.335
sample-8809,16,9.9336,10.1834,10.3286,9.9414,10.6477
sample-8815,16,10.1017,9.8994,10.6228,12.147,13.2817
sample-8817,16,12.6635,13.1081,12.2658,13.1058,13.3516
sample-8820,16,17.8037,15.2733,15.5402,11.809,12.6843
sample-8821,16,11.9592,9.9247,11.6404,11.4583,15.9416
sample-8824,16,17.7695,13.9153,12.818,10.4681,12.0679
sample-8825,16,10.7022,10.5281,14.9818,11.2555,14.0068
sample-8826,16,10.5049,11.8939,16.4409,12.6751,15.5035
sample-8836,16,14.365,12.8867,13.0776,10.7339,11.008
sample-8839,16,10.3265,9.3257,11.1354,11.3974,10.8582
sample-8840,16,9.3592,9.5916,9.6867,9.4897,10.2636
sample-8844,16,11.8338,10.2597,10.9454,11.4201,11.9388
sample-8876,16,15.5318,17.4823,17.301,15.469,16.499
sample-8900,16,10.4202,9.149,9.9391,11.0541,10.3156
